11,1,16619.1589141611,5,2,7,25.1,26.2,26.2
12,1,17612.1841425493,3,1,7,26.4,27.4,28
13,1,18613.0539056109,3,1,7,27.3,29,27.9
14,1,19516.2419161673,3,2,7,29.5,29.4,29.8
15,1,20014.5069824022,2,2,7,30.8,29.8,30.6
16,1,20129.0269114387,2,4,6,30.4,30.2,32.3
17,1,19769.7160453748,1,4,5,30.4,30.6,32.8
18,1,18957.280849728,1,4,7,29.3,31.2,32.5
19,1,18003.3189205539,2,2,6,27.8,31.2,32.2
20,1,17225.7899698125,2,2,2,26,30.8,31.5
21,1,17786.9740692815,2,4,5,24.9,29.2,29.4
22,1,18674.2609633664,0,5,4,24.7,28.2,27.8
23,1,18519.3079479472,0,2,2,24.5,27,26.8
24,1,17962.2417804436,0,6,4,24,26.2,26.2
1,2,17008.5249738214,0,8,6,23.8,25.2,26.4
2,2,15967.7330320668,0,8,7,23.6,21.4,25.2
3,2,15256.623121344,8,8,7,22.8,18.8,24.2
4,2,14759.9290131261,6,8,7,22.9,18.4,23.9
5,2,14428.6070950667,6,8,7,22.8,18.2,23.6
6,2,14129.5238291083,7,8,7,23.3,17.4,23.2
7,2,13708.0771170631,7,8,7,23.7,17.4,23
8,2,14124.1909424843,5,7,7,24,17.6,22.4
9,2,15161.042962119,6,7,4,24.7,18.1,23.5
10,2,16029.7691280835,5,7,6,26.3,19.5,24.6
11,2,16754.8949388464,6,5,7,27.3,20.1,25.2
12,2,17426.5199010025,5,5,8,27.2,21.7,25.7
13,2,18300.3390705094,2,6,8,29.1,23.7,26.8
14,2,18951.0629775699,3,6,8,30,24.5,26.9
15,2,19075.3197943855,6,5,7,30.7,24.7,28.2
16,2,18761.2097643879,7,5,6,27.9,25.3,29.1
17,2,18235.9302578189,8,7,6,27.8,24.5,29.4
18,2,17376.7051405266,8,7,6,27.9,25.2,29.6
19,2,16568.9512349565,8,5,6,24,24.7,28.6
20,2,16157.8328789448,8,5,7,23.7,25.4,26.7
21,2,16959.8829622483,8,5,5,23,23.4,25.4
22,2,17584.500064644,6,3,3,22.8,21.9,24.2
23,2,17168.9612550666,6,5,0,22.8,20.8,22.7
24,2,16585.661237637,4,4,0,22.3,19.8,22.1
1,3,15700.9838411068,4,7,0,23.2,19.6,20.6
2,3,14758.5760612218,4,6,0,22.9,18.9,19.5
3,3,14119.2658552942,4,5,0,23.5,18.2,18.5
4,3,13659.2880118568,4,5,4,23.5,17.6,18.2
5,3,13387.3750752141,4,5,8,23.1,17.6,19.2
6,3,13238.3759593638,8,5,8,22.2,17.6,19.3
7,3,12881.2390993622,8,5,8,21.9,17.3,19.1
8,3,13163.1970086519,8,5,8,21.3,17,19
9,3,13834.3920317765,8,5,7,20.6,18.7,19
10,3,14423.9500013136,8,2,7,20.4,20,20.4
11,3,14892.5759842014,8,2,6,20.9,22,22.1
12,3,15322.986074551,8,3,4,21.4,23.8,24.4
13,3,15673.4891262902,8,3,4,21.7,25.9,24.6
14,3,15969.2591737383,8,5,6,22.6,25,26.5
15,3,16081.0198431273,8,5,5,22.8,25.6,27.8
16,3,16043.2289803037,8,6,6,22.8,26.1,28.4
17,3,15908.0179231821,8,5,6,24.4,26.6,28
18,3,15682.7061528808,6,5,5,25.8,26.9,28.2
19,3,15341.8777888687,5,5,5,25.2,27.4,27.8
20,3,15195.9970798241,2,4,5,25.1,26.7,26.5
21,3,16057.5090763608,2,4,5,24.2,25.1,25.6
22,3,16690.5210752329,4,3,1,23.8,23.4,23.8
23,3,16187.1889006033,2,1,0,22.5,22,22.8
24,3,15370.1268751847,1,0,0,21.8,20.2,21.5
1,4,14569.6440066742,1,0,0,20.9,18.8,20.3
2,4,13721.8970880085,0,0,0,20.4,17.8,19
3,4,13119.397042504,6,0,0,20.4,17.2,16.2
4,4,12750.7718903502,7,0,0,20.2,16.6,14.8
5,4,12568.5620408175,4,0,0,20,15.8,14.4
6,4,12461.6609997889,4,0,0,19.4,14.8,12.8
7,4,12196.7120016539,3,0,0,19,14.9,13.2
8,4,12742.3750416314,4,0,0,19.7,14.5,13.5
9,4,13728.3670852212,5,0,0,20.6,18,19
10,4,14636.4490481801,3,0,0,21.4,20.5,22.6
11,4,15303.9530461864,2,0,0,23.6,25,26.4
12,4,15951.9249976797,1,0,0,25.8,28,28.8
13,4,16641.6830778432,1,0,0,27.7,30.1,30.7
14,4,17310.7589094115,0,0,0,29.5,30.4,31.8
15,4,17761.4031508702,0,0,0,31.3,31,33.2
16,4,18130.9998179309,1,0,1,33.2,31.8,33.4
17,4,18330.4641707902,0,0,1,33.4,32.6,33.8
18,4,18061.6620315008,0,0,1,33.9,32.2,33.9
19,4,17459.1480561264,0,0,1,33.5,32,33.6
20,4,16955.6462254946,0,0,0,32.5,31,32.8
21,4,17758.8279923522,0,0,0,30.6,29.6,30.7
22,4,18663.8850892512,0,0,0,29.5,28.2,25.3
23,4,18300.6888799821,0,0,0,26.3,26.6,24.5
24,4,17613.1738785156,0,0,0,25.9,25.5,22.1
1,5,16714.0599464239,2,0,0,25.6,24.4,20
2,5,15703.8568128203,2,0,0,25.7,23,19.1
3,5,15051.2379936166,2,0,0,25.1,21.2,17.6
4,5,14459.3359484435,0,0,0,24.4,21,18.1
5,5,13968.48098932,0,0,0,24.1,20.4,17.9
6,5,13678.4451855021,2,0,0,22.7,19.5,17.1
7,5,13266.2630022659,2,0,3,22.3,18.6,16
8,5,13760.3909056869,4,2,3,22.2,19.8,15.9
9,5,14757.5229627553,1,2,1,23.2,21,19.8
10,5,15763.4788938718,0,1,1,23.7,22.4,26
11,5,16520.0940244521,0,1,3,25,25.4,29.7
12,5,17311.5999605891,2,1,3,26.7,27.2,32
13,5,18154.0299847842,1,2,3,28,28.2,32.6
14,5,19001.8340460125,2,1,2,30,29,33.4
15,5,19435.1030669862,4,1,4,30.4,29.8,34.4
16,5,19521.1150093406,3,2,5,29.2,30.2,33.4
17,5,19219.873991343,6,4,4,31.8,30.6,33.6
18,5,18579.6277204857,5,6,3,31,31.2,33.8
19,5,17667.3648376504,7,7,4,30.2,30.2,33.2
20,5,17028.4419079957,7,7,4,28.4,25,31.9
21,5,17655.6738935998,6,6,6,25.6,24.4,30.4
22,5,18186.8879249999,5,6,6,24.7,21.4,29.2
23,5,17805.2189144003,4,8,6,24,21.2,28.6
24,5,17239.9470727169,6,8,7,23.6,20.4,27.2
1,6,16390.7748411442,8,8,8,23.3,20.2,26.6
2,6,15515.0550792408,8,8,8,22.9,17,18.8
3,6,14797.3199012843,8,8,8,23,16.8,20.2
4,6,14221.5631307517,8,8,8,22.3,17,18.8
5,6,13818.5519584315,8,8,8,20.9,17,18.4
6,6,13319.0300332927,8,8,6,21,17.4,19.4
7,6,12566.4609756834,8,7,6,20.9,17.6,18
8,6,12460.4420729587,8,7,8,21.6,17.2,18.8
9,6,12944.3888909386,8,8,8,22.4,17.8,19.9
10,6,13552.9671198463,7,6,8,23.3,19.4,21.6
11,6,13985.556974978,8,1,8,23.8,21.2,23.4
12,6,14300.5059443892,8,0,8,23.8,23,25.9
13,6,14808.3399300433,7,0,7,25.6,25,26.7
14,6,15325.1190330565,7,0,2,27.5,26.4,28
15,6,15744.6891578764,7,0,0,26.7,27.1,30.1
16,6,16051.3698909108,2,0,0,27.1,28,30.6
17,6,16105.3351672336,0,0,1,26.6,29,31
18,6,15993.0760836725,0,0,2,26.6,29.1,31.3
19,6,15636.8478956178,0,0,1,25.7,29.2,31.4
20,6,15299.4318985627,1,0,0,25.2,28.8,31.4
21,6,16013.5221440974,1,0,0,24.9,27,28.6
22,6,16962.8931089719,0,0,0,24.6,25.6,27.2
23,6,16573.9340354828,0,4,0,24.4,25.2,26.8
24,6,16090.9510128209,0,2,0,24.4,24.6,24.8
1,7,15420.7020949186,0,0,0,24.4,23.8,23.6
2,7,14699.3658743026,0,0,0,24.6,23.3,22.5
3,7,13999.150935659,0,0,0,24.2,22.7,20.7
4,7,13568.1829602205,0,0,0,23.8,22,20.2
5,7,13127.0540946168,0,0,0,23.1,21.4,18.5
6,7,12667.1299166894,0,0,0,22.8,20.9,18.5
7,7,11685.698057598,0,0,0,22.8,21.2,17.8
8,7,11646.4170124882,0,0,0,23,21.8,19.1
9,7,12256.4509643083,0,0,0,24,23,22.2
10,7,12941.6211031091,0,0,0,25.1,24.8,25.3
11,7,13820.2349114541,0,1,0,26.7,26,28.1
12,7,14728.358967752,0,1,0,27.8,27.8,30
13,7,15836.5350421139,0,2,0,29.6,28.7,31.6
14,7,16909.3799623915,0,1,0,31,29.8,33
15,7,17606.9459536218,0,1,0,32.1,29.7,34.3
16,7,18008.9359560299,0,1,0,32.9,30.4,36
17,7,17925.4091784835,0,2,0,32.5,30.6,37
18,7,17482.7549294338,0,2,0,32.2,31.6,36.2
19,7,16800.654861019,0,2,1,30.3,31.4,36
20,7,16322.546992593,0,2,2,28.6,30.5,34.9
21,7,17206.0551752995,4,2,4,27.6,30.2,31
22,7,18639.1889912244,6,2,4,26.8,29.2,28.7
23,7,19181.3349395217,8,1,3,27.2,28.5,28.4
24,7,19148.4131667991,5,1,4,27.6,27.6,29.1
1,1,18381.9138161971,7,5,5,29.5,27.2,27.9
2,1,16845.2140009915,7,3,6,27.7,26.7,27.1
3,1,15577.561947763,8,1,7,20.4,26.2,22.3
4,1,14907.1792063811,8,1,6,19.3,25.6,20.3
5,1,14436.2379059708,8,1,8,19,25.2,19.6
6,1,14140.2431059452,8,0,7,18.8,24.8,19.3
7,1,13907.1470264056,8,0,8,18.8,24.4,19.6
8,1,14009.214984206,8,0,7,19,24.2,18.7
9,1,14790.0670787887,8,2,7,19.2,24.9,18
10,1,15460.7848557839,8,8,8,19.8,20.5,17.8
11,1,15876.7900541173,8,8,8,20.2,18,18.1
12,1,16253.4260128932,8,8,8,19.9,17.4,18.5
13,1,16674.4109296198,8,8,8,19.8,17.8,18.4
14,1,17011.4367435137,8,8,8,20.7,18.7,19
15,1,16641.5340339644,8,7,8,21.2,21.2,18.8
16,1,16515.6910306369,8,5,7,22.2,23.3,19
17,1,16640.8820780354,8,6,5,23.4,22.5,21.7
18,1,16476.7519235576,8,6,2,22.9,23.5,23.3
19,1,15959.0791109682,4,5,8,23.7,24.1,23.5
20,1,15670.6157832842,3,8,2,23.8,23.3,24.1
21,1,16500.0149131794,3,8,3,22.8,22.9,23.2
22,1,17313.8260875759,2,8,4,21.7,22.7,22
23,1,16917.8968955823,3,8,7,21,22.5,20.7
24,1,16041.1710725189,4,8,5,22.5,22.3,20.3
1,2,15244.7459895173,3,8,4,21.6,21.3,20.2
2,2,14311.1509046704,4,8,5,20.8,19.7,20.1
3,2,13711.1509591662,5,8,4,20.2,19.4,18.9
4,2,13223.9689223478,5,8,3,18.9,18.8,18.1
5,2,12894.7010201588,4,8,1,18.4,18.4,17.2
6,2,12659.284062027,4,8,1,17.3,18.3,16.5
7,2,12347.9050248017,4,8,4,16.5,18,16.2
8,2,12597.5478782589,5,8,6,16.8,17.8,16.5
9,2,13344.7539328439,5,8,6,17.7,17.6,17.9
10,2,13956.4290116979,5,8,6,19.3,18.3,21
11,2,14294.2870575571,6,8,5,20.6,19.8,21.4
12,2,14611.4590998567,6,7,4,22.3,21.7,22.8
13,2,14891.1750598117,5,6,3,23.3,22.6,23.6
14,2,15051.3909631474,2,6,3,24,23.2,24.9
15,2,15093.5429123156,0,6,2,24.1,24.3,25.6
16,2,15168.781770878,0,6,2,24.4,25.3,26.4
17,2,15135.7242200326,0,2,2,24.3,26.4,26.5
18,2,15075.8389523781,0,3,2,24.9,26.7,26.9
19,2,14843.4181829796,0,4,1,23.6,26.6,26.9
20,2,14636.7478864985,2,3,1,22.6,26,26.4
21,2,15529.0079608348,0,3,0,21.6,24.7,24.8
22,2,16304.8379942738,0,4,0,21.1,24.4,23.5
23,2,15690.2448168157,0,5,0,20.9,24.1,22.4
24,2,14935.9210461029,0,6,0,20.6,24,22.4
1,3,14274.4041500371,0,6,4,20.6,23,20.9
2,3,13430.9280986027,0,8,5,20.1,22.9,20.8
3,3,12749.8200297225,0,7,5,20,22.2,19.5
4,3,12418.720947769,7,7,3,19.8,21.3,18.9
5,3,12227.6660332046,7,8,2,19.7,20.9,18.2
6,3,12159.9668766921,7,8,2,19.3,20.6,17.3
7,3,12057.009016383,2,8,2,18.7,20.5,16.9
8,3,12618.3070613937,2,8,2,19.3,19.5,15.9
9,3,13397.0929423282,0,8,0,20.5,19.4,18.9
10,3,14224.7679475052,0,8,0,20.9,19.8,20.8
11,3,14720.9419664321,0,8,0,22.7,21.2,22.9
12,3,15417.7861297922,0,8,0,24,22.6,25.5
13,3,16071.2940558111,0,7,0,25.3,24.6,26.7
14,3,16554.3439411903,0,8,0,25.3,25,28.4
15,3,16838.7142133154,0,7,0,26.2,26.6,29.7
16,3,16928.2527953896,0,7,0,26.8,26.8,30
17,3,16833.4340303361,0,7,0,26.7,26.2,30.2
18,3,16504.3578555558,0,6,0,26.5,28,30.6
19,3,16030.3139773542,0,6,0,25.3,27.2,30.5
20,3,15756.4427507531,0,6,0,24,26.2,29.4
21,3,16560.425923829,0,7,0,23.2,26.2,28
22,3,17103.1638597017,0,6,0,22.6,25.4,26.4
23,3,16666.2399311201,0,6,0,22.3,24.2,25.6
24,3,15942.7870578822,0,6,0,22.3,23.4,23.4
1,4,15092.5769667649,0,6,0,22,23.4,22.4
2,4,14130.9249525126,0,7,0,21.8,23.2,21
3,4,13532.678073118,0,7,0,20.8,23,20.2
4,4,13115.9390108883,0,7,0,20,23,19.8
5,4,12875.4500279077,0,7,0,19.6,23.1,18.5
6,4,12810.4231231101,0,7,0,19.2,23,18.2
7,4,12499.1519430191,0,7,3,19.1,22.2,17.8
8,4,12921.1849409337,0,8,3,19.2,21.6,18
9,4,13828.1457770625,0,8,4,20.5,22,19.6
10,4,14685.4301296817,0,7,4,21.1,24,21.2
11,4,15329.6891879318,0,6,4,22.2,25,22.2
12,4,15978.6669915523,0,5,4,24.2,25.8,24.2
13,4,16711.6991182542,0,6,6,25.3,25.8,25.1
14,4,17330.5148808202,1,6,4,26.4,26.4,27.4
15,4,17728.1351267332,0,8,1,27.3,27,28.3
16,4,17917.9509645745,0,7,1,28.5,28,29.7
17,4,17832.2268339943,1,7,0,28.5,28.7,30.2
18,4,17497.7729553182,1,7,0,27.4,27.6,31
19,4,16905.3988082922,2,3,0,26.5,28,30.9
20,4,16462.5490160596,1,1,0,24.9,27.4,30.9
21,4,17192.9071178278,0,1,0,24.3,25.2,28.9
22,4,17977.9699924332,0,1,0,24.2,24.6,27.3
23,4,17672.6431147098,0,1,0,25.1,24.2,26.8
24,4,17032.5481554349,0,4,0,25.1,23.4,26.2
1,5,16234.6070256322,2,4,0,24.7,23,25
2,5,15396.9059345664,0,5,2,23.7,22.6,24
3,5,14740.5748995678,0,6,3,22.8,22.1,23.6
4,5,14259.0130374394,2,8,5,22.5,21.6,23.7
5,5,14005.383035955,2,8,6,21.9,21.2,23.4
6,5,13844.3040429242,2,5,4,21.7,21.5,22.6
7,5,13576.4150654492,2,7,7,21.5,22.4,22.4
8,5,13818.6159170335,8,7,8,21.4,23.8,21.1
9,5,14759.0410905564,7,7,8,21.8,23.6,21.4
10,5,15462.0198299922,7,8,8,23,24.4,19.8
11,5,15844.9118466321,8,8,8,22.4,24.6,18.6
12,5,16231.8970209891,8,8,8,22.3,24.6,18.2
13,5,16688.6239927866,8,8,8,22.1,24.2,18.6
14,5,17035.7938865796,8,6,8,22.2,21.4,20
15,5,17119.3691310911,8,4,8,22,24.4,21.7
16,5,17014.233130221,8,4,8,21.6,26.2,22
17,5,16841.1888906553,8,4,8,20.8,27.6,22.2
18,5,16629.57515194,8,4,8,20.9,26.8,22.9
19,5,16051.1731184619,8,2,8,21.4,27.6,22.7
20,5,15697.200895493,8,1,8,21.4,27.6,22.6
21,5,16406.1868281704,5,1,3,21.5,25.6,22.4
22,5,16949.8120398638,6,0,1,21,24,21.1
23,5,16437.4120490421,6,0,0,21,24,19.8
24,5,15911.8358572167,0,7,2,20.6,23,19.3
1,6,15121.5409987513,2,5,1,20.4,22.6,18.8
2,6,14339.43811024,3,1,0,20.3,22.2,18.7
3,6,13657.3020049538,2,8,0,20.5,22.2,18.2
4,6,13182.5090405666,2,8,2,20.6,21.6,17.8
5,6,12938.2839908265,3,8,6,20.7,21.2,18.3
6,6,12705.8958961749,7,8,8,21,21.2,18.5
7,6,12163.7940151743,8,8,8,21.2,20.6,18.8
8,6,12183.3930350314,8,8,8,21.6,20.6,18.8
9,6,12727.5110136322,8,8,8,21.8,20,19.2
10,6,13370.696026164,7,8,6,23.4,18.9,21.9
11,6,14065.3180083614,6,8,6,25,18.7,24.7
12,6,14522.2659949781,3,8,6,26.6,18.7,26.2
13,6,15026.7408249709,3,7,7,28.5,21,25.6
14,6,15299.0050941217,6,7,8,30.1,22.7,25.3
15,6,15451.9271649965,7,8,8,30.4,23,26.3
16,6,15439.899951353,6,8,8,31.5,22.4,27.7
17,6,15245.5110174557,8,8,7,31.1,23,27.4
18,6,14837.6060731737,8,7,6,30.3,23.4,27.2
19,6,14282.9599349268,8,7,4,25.7,23.1,25.9
20,6,14129.7748950068,8,6,3,23.4,23.5,24.6
21,6,14838.4479389032,6,2,4,23.3,25.2,23.2
22,6,15283.1742128665,6,0,3,22.1,20.1,22.4
23,6,14617.7949790343,7,0,0,21,18.9,20.6
24,6,13846.4889190793,8,0,0,20.5,17.3,19.2
1,7,13138.1251243879,8,0,0,19.1,16.2,18.1
2,7,12428.843961874,8,0,0,18.9,16.1,17
3,7,11833.323998759,2,0,0,17.9,15,16.4
4,7,11480.2489239932,3,0,0,17.3,14.2,15.3
5,7,11152.0600923579,3,0,0,17.1,13.7,14.7
6,7,10900.8950603697,3,0,0,17.3,13.4,13.7
7,7,10148.9780645957,0,0,0,16.5,13.3,13.5
8,7,9933.83811365708,2,0,1,16.7,13.2,13.5
9,7,10276.8479819794,1,0,0,18.4,14.8,15.5
10,7,10831.9649560414,4,0,0,19.7,18,18.2
11,7,11293.807070005,5,0,0,20.2,21.8,20
12,7,11765.6919199703,5,0,0,22.2,25,22
13,7,12125.9210066565,2,0,0,23.2,25.4,23.8
14,7,12249.920964447,1,0,0,25,25.8,24.9
15,7,12139.7300051684,1,0,0,25.4,26.6,25.8
16,7,12160.6699543104,2,0,0,25.8,27.6,26.4
17,7,12278.3959145593,3,0,0,26.7,27.4,27.3
18,7,12355.7269703962,2,1,0,26.2,27.8,27.6
19,7,12355.4960829329,1,1,0,25.3,27.6,27.2
20,7,12418.8818681901,0,0,0,24.1,27.2,26.3
21,7,13529.9250156889,0,0,0,23,26.2,23.6
22,7,14506.5530054495,0,0,0,22.2,24.2,20.6
23,7,14233.3480831529,0,0,0,21.4,23.4,19.8
24,7,13741.9790991307,0,0,0,20.2,21.8,19
1,1,13010.586100314,0,0,0,19.1,21.2,17.2
2,1,12364.6509683379,0,0,0,18.7,19.4,15.4
3,1,11796.3210139805,0,0,0,17.8,17.4,14.3
4,1,11467.4680815069,0,0,0,17,17.2,12.6
5,1,11348.9399097384,0,0,0,16.4,16,12.5
6,1,11406.3480156297,0,0,0,15.7,15.8,11.9
7,1,11342.2230232204,0,0,0,15,15.2,11.6
8,1,11999.4689481179,0,0,0,16.7,14.4,11.5
9,1,13115.0929673379,0,0,0,20.8,15.2,16.6
10,1,14028.1570474673,0,0,0,22.8,20.2,20.8
11,1,14777.8001040025,0,0,0,25.2,24.9,24.1
12,1,15335.216014646,0,0,0,26.7,26.2,26.2
13,1,15834.985101399,0,0,0,28.4,27.6,27.6
14,1,16480.2978109829,0,0,0,28.9,28.6,28.2
15,1,16813.0720515158,0,0,0,29.4,29.5,29.2
16,1,17115.59421915,0,0,0,29.9,30.3,29.9
17,1,17273.3500342572,0,0,0,29.9,30.4,29.8
18,1,17089.6989964985,0,0,0,29.1,30.7,29.7
19,1,16504.4919567918,0,0,0,28.8,30.2,29.6
20,1,16128.5430742216,0,0,0,27.8,29.4,29.2
21,1,16911.2680256767,0,0,0,27.3,27.1,27.3
22,1,17742.600271388,0,0,0,26.4,24.9,24
23,1,17244.6559933373,0,0,0,25.9,22.9,22.7
24,1,16376.3228464462,0,0,0,23.8,22.5,21.3
1,2,15404.8639573737,0,0,0,23.3,20.8,20.3
2,2,14444.1549808921,0,0,0,21.9,19.5,19.7
3,2,13740.3598913201,0,0,0,21.5,18.7,17.7
4,2,13330.3710158733,0,0,0,22.7,19.3,16
5,2,13069.8848323729,0,0,0,22.9,18.5,17.3
6,2,12976.8649946162,0,0,0,22.9,18.2,16.8
7,2,12624.5140126399,0,1,0,21.7,17.3,16.4
8,2,13221.6859340495,0,1,0,22.7,16.7,15.9
9,2,14412.6651444472,0,1,0,24.7,19,20.5
10,2,15433.0188819589,0,1,0,26.2,22.2,23.6
11,2,16214.3229858531,0,2,0,28,25.7,26
12,2,16986.3959304672,0,2,1,30,27.1,28.2
13,2,17798.3861709386,0,3,0,30.5,28.2,29.2
14,2,18632.3060315512,0,3,2,31,28.8,30
15,2,19220.3499929355,0,2,2,31.7,29.9,30.6
16,2,19479.4481794625,0,2,2,31.9,30.6,31.2
17,2,19402.2129329375,0,2,2,32.3,30.7,31.2
18,2,19019.5828251999,0,3,2,32.4,31,31.5
19,2,18278.0610584237,0,3,3,32.2,30.5,30.9
20,2,17740.209131035,0,3,2,31.1,29.7,30.9
21,2,18363.7409646465,0,3,2,29.2,27.9,28.8
22,2,19190.4510764,0,1,2,28.1,25.2,27.2
23,2,18802.934027486,0,0,0,27.3,24,25.8
24,2,18113.5008708406,0,0,0,27,21.7,22.8
1,3,17204.2841726583,0,1,0,26.7,20.6,22
2,3,16208.2809613948,0,0,0,26.1,19.9,22
3,3,15316.6697943779,0,0,0,25.9,19.2,21.4
4,3,14829.3691039328,0,0,0,25.4,18.2,20.3
5,3,14452.0298406263,0,0,0,24.8,17.7,20.4
6,3,14284.920084564,0,0,0,24.6,17.4,20.4
7,3,13944.8560003708,0,1,0,23.9,17,18.9
8,3,14431.2029572199,0,3,0,24.1,16.9,19.6
9,3,15518.4741776641,0,3,0,26.1,18.8,22
10,3,16566.2557165064,0,4,0,27.2,23.2,25
11,3,17258.0387279065,0,4,0,28.3,27,26.5
12,3,18199.9628690649,0,4,0,29.6,28.2,28.4
13,3,19180.5541588617,0,4,0,30.2,29.4,30.1
14,3,20172.9051214512,0,4,0,31.3,30.4,31.1
15,3,20815.9670927869,0,1,0,32.5,31.2,32.2
16,3,21020.328934985,0,1,0,33.1,31.2,32.7
17,3,20664.8860780566,0,1,0,32.4,32,33.2
18,3,19960.1658955726,0,1,0,32,31.8,33.4
19,3,18997.0131398581,0,1,0,30.5,31.4,33.3
20,3,18221.3840594499,0,2,0,28.2,30.8,32.6
21,3,18706.1829461316,0,4,0,26.8,29.8,30.8
22,3,19480.5539756333,0,4,0,25.9,27.8,28.4
23,3,19094.2828732547,0,4,0,25.7,26.2,28.9
24,3,18616.4380590715,0,1,0,25.6,25.5,27.2
